914	556
912	556
910	556
908	556
906	556
904	556
904	558
902	558
900	558
898	558
896	558
894	558
890	558
890	560
886	560
884	560
884	562
884	564
884	566
884	568
884	570
884	572
884	574
882	574
882	576
880	578
878	578
876	580
874	580
870	580
868	580
866	580
864	580
862	580
860	580
858	580
856	580
854	580
852	580
850	580
848	580
846	582
846	586
844	586
844	588
842	590
842	592
842	594
842	596
840	596
840	598
840	602
836	608
834	614
832	620
830	626
828	630
828	632
828	634
826	634
826	638
826	640
826	642
826	644
826	646
828	648
830	648
832	650
834	650
834	652
836	652
838	654
840	656
842	656
842	658
844	658
846	658
846	660
846	662
844	664
842	664
838	664
836	664
830	668
826	668
824	668
822	668
820	668
818	668
816	668
814	670
812	670
810	670
808	670
806	670
804	670
802	670
800	670
796	670
794	670
792	670
790	670
788	670
788	672
784	672
782	672
782	674
780	674
778	676
776	676
774	678
772	678
772	680
768	680
766	680
764	680
762	682
760	684
758	686
756	688
752	688
750	690
748	690
746	690
744	690
742	690
740	692
736	692
734	694
732	694
730	694
728	694
726	694
726	698
724	698
722	698
718	698
716	698
714	698
712	698
710	698
708	698
708	700
706	700
704	700
702	700
702	702
700	702
698	702
696	704
694	704
692	704
692	708
690	708
686	710
684	710
682	710
680	710
678	710
676	710
674	710
672	710
670	710
668	710
666	710
664	710
660	710
658	708
654	708
652	708
648	708
644	706
642	706
638	706
636	704
632	704
628	702
624	700
622	700
620	700
616	698
614	698
612	698
610	698
608	698
608	696
604	696
602	696
600	694
596	694
592	694
590	692
588	692
586	692
584	692
582	692
580	692
578	692
576	692
572	692
570	688
566	688
564	688
560	688
558	688
556	688
554	688
552	688
550	688
550	686
548	686
548	684
548	682
546	682
546	680
546	678
546	676
546	674
546	672
544	672
544	670
544	668
544	666
544	664
544	662
544	658
540	656
540	654
540	652
540	650
540	648
540	646
540	644
540	642
536	642
536	640
536	638
534	638
534	636
532	636
530	634
530	632
528	632
528	630
528	628
528	626
528	624
528	622
528	620
526	618
524	618
522	614
520	612
518	608
518	606
518	604
518	602
518	600
518	598
518	596
518	594
514	594
514	592
514	590
514	588
514	586
514	584
514	582
514	580
514	578
514	576
516	574
518	574
520	572
522	572
522	570
524	570
526	570
526	566
528	566
528	564
530	564
530	560
530	558
532	558
532	554
532	552
532	550
532	548
532	546
532	544
532	538
532	536
532	532
536	526
536	522
536	520
536	518
538	516
538	514
536	514
532	512
530	508
524	508
522	506
520	506
516	504
516	502
514	500
514	498
512	498
512	496
510	494
510	492
508	492
508	490
508	488
508	486
506	486
506	484
506	482
502	480
502	478
502	474
500	472
496	468
494	468
494	466
494	464
494	462
494	458
492	458
492	454
492	452
492	450
492	448
496	448
498	448
500	448
502	448
504	448
506	448
510	448
512	448
514	448
518	448
520	448
522	448
524	448
526	448
528	448
528	444
530	444
530	442
530	440
532	440
532	438
532	436
532	434
532	432
532	430
532	428
532	426
532	422
532	420
532	418
532	416
532	414
530	414
530	412
530	410
534	410
540	410
542	414
548	414
552	416
554	416
556	416
558	416
560	418
562	418
562	420
564	420
566	420
568	420
570	422
572	422
574	422
576	422
578	422
578	426
580	426
584	426
592	426
594	426
598	426
602	426
604	426
606	426
608	424
610	424
612	424
614	424
616	424
618	424
620	426
620	428
622	430
624	430
624	432
626	432
626	434
628	434
630	434
630	438
632	438
634	438
636	440
638	440
640	442
642	444
644	444
646	444
648	444
650	444
652	444
654	444
654	448
656	448
660	448
662	448
664	448
666	448
668	448
672	448
674	450
676	450
678	450
680	450
682	450
684	450
686	450
688	450
690	450
692	450
696	450
698	450
700	450
704	450
706	450
708	450
710	450
714	450
716	450
718	450
720	450
724	452
724	454
726	456
728	458
730	458
732	458
734	458
734	460
738	460
740	460
744	464
748	464
752	464
754	464
756	464
756	466
758	466
760	466
760	470
762	470
766	470
770	472
772	472
778	474
780	474
784	474
786	476
788	476
790	476
792	476
792	478
794	478
794	480
796	480
796	482
798	484
798	486
802	486
802	488
802	490
802	492
802	494
802	496
802	498
802	500
806	500
808	502
808	504
810	504
810	506
812	506
812	508
816	508
816	510
820	510
822	510
822	514
822	516
824	516
826	518
830	522
832	522
834	522
834	524
836	524
836	526
838	526
840	526
842	528
844	528
846	528
846	532
848	532
852	532
856	532
858	534
862	534
864	534
866	534
866	538
868	538
870	538
872	538
874	538
876	538
878	538
880	538
884	538
886	538
888	538
888	540
890	540
890	542
894	542
896	544
898	544
900	544
902	546
904	546
904	548
906	548
906	550
910	550
910	552
912	554
914	556
