1160	144
1158	144
1154	144
1152	144
1148	144
1146	144
1142	144
1140	144
1136	144
1134	144
1132	144
1130	144
1128	144
1126	144
1120	144
1118	144
1114	144
1112	144
1108	144
1106	146
1102	146
1100	146
1096	146
1094	148
1092	148
1090	148
1088	148
1086	148
1086	150
1084	150
1082	150
1078	150
1076	152
1072	152
1070	154
1066	154
1064	154
1060	154
1058	156
1054	156
1050	156
1046	156
1044	156
1042	156
1040	156
1038	158
1034	158
1032	158
1030	158
1028	160
1026	160
1024	160
1022	160
1020	162
1018	162
1016	162
1014	162
1012	164
1010	164
1010	168
1008	168
1006	168
1004	170
1002	170
998	170
996	170
994	170
992	170
992	172
990	172
988	172
986	172
984	172
982	172
980	172
978	174
974	174
972	174
968	174
966	174
962	174
958	174
956	174
952	174
950	174
950	176
948	176
946	176
944	176
942	176
940	176
940	178
938	178
938	180
936	180
934	180
934	182
932	182
930	184
928	184
928	188
924	188
924	190
922	190
922	194
920	194
918	196
916	196
914	196
912	198
910	198
908	198
906	202
902	202
900	202
898	202
896	202
894	204
890	204
886	208
884	208
882	208
878	208
876	208
874	208
872	210
868	210
866	212
862	212
860	212
860	214
856	214
852	214
850	216
848	216
844	216
842	216
838	218
836	218
832	220
830	220
828	220
824	220
822	220
820	220
818	220
816	224
810	224
808	224
804	224
802	224
798	226
796	226
792	226
790	230
788	230
784	230
782	230
778	230
776	232
774	232
770	232
768	232
764	234
762	234
758	234
752	236
748	236
746	236
742	238
738	238
736	238
734	238
732	238
730	242
728	242
726	242
724	242
722	242
718	242
716	242
714	242
712	242
710	242
708	242
706	242
704	242
702	242
698	242
696	242
694	242
692	244
690	244
688	244
686	244
684	244
682	244
680	244
678	244
678	248
676	248
676	250
672	250
670	250
668	250
664	250
662	252
656	252
652	254
650	254
648	254
648	256
646	256
644	256
642	256
640	256
638	256
638	258
636	258
634	258
632	260
630	260
628	260
628	262
626	262
624	262
624	264
622	264
620	264
620	266
620	268
618	268
614	270
612	270
610	272
608	272
606	272
602	276
598	278
596	278
596	282
592	282
590	284
588	284
584	288
580	288
578	288
576	290
572	290
570	294
568	294
566	294
566	296
564	296
562	296
560	296
556	296
554	298
552	298
550	298
546	298
544	300
540	300
538	300
536	300
534	300
530	300
528	300
526	300
522	300
522	302
520	302
518	302
518	306
516	306
514	306
512	306
512	308
510	308
508	308
506	308
506	310
502	310
500	310
498	310
496	310
496	312
494	312
492	312
490	312
486	314
484	314
482	314
480	314
480	318
476	318
472	318
470	318
468	318
466	318
464	318
462	318
460	318
458	318
456	318
454	318
452	318
450	314
448	314
446	312
444	312
444	310
442	308
440	308
436	306
436	304
434	304
430	300
428	300
426	300
424	300
424	298
422	298
418	298
416	298
416	294
412	294
410	294
408	294
406	294
404	294
402	294
402	290
400	290
398	290
398	288
398	284
394	284
394	282
394	284
394	286
394	288
394	290
396	290
396	292
396	296
396	300
398	302
398	304
400	304
400	308
402	310
402	312
404	314
408	316
408	318
410	320
410	322
414	322
414	324
416	326
416	330
416	332
420	336
422	336
422	340
422	342
422	346
422	348
422	350
422	354
422	358
422	360
422	362
422	364
418	364
416	368
416	370
412	370
410	374
410	376
410	378
406	382
404	384
402	384
400	388
398	390
394	394
394	398
392	398
390	402
384	404
380	408
374	414
368	420
364	424
358	428
352	432
350	434
346	436
344	436
342	438
340	438
336	438
334	440
330	440
328	442
324	442
322	444
318	444
316	446
314	446
314	448
312	448
310	448
308	450
304	454
302	454
300	456
298	456
296	456
292	460
290	462
288	462
284	464
282	466
280	466
276	468
276	470
274	470
274	472
274	474
274	476
274	478
274	480
274	482
274	484
274	486
274	490
274	492
274	494
274	496
274	500
276	502
280	506
280	510
282	514
282	516
282	518
282	520
282	522
280	522
280	524
280	526
278	528
278	530
278	532
276	532
276	534
276	536
276	538
276	540
276	542
276	544
274	544
274	546
274	548
274	550
270	554
270	556
268	558
268	560
266	562
266	564
266	566
264	566
264	568
264	570
266	572
270	572
274	572
276	572
282	572
288	572
292	572
294	572
298	572
300	572
302	572
304	570
304	568
306	568
310	564
314	562
316	562
316	560
318	558
320	558
322	556
326	556
330	556
332	554
336	554
340	552
346	552
350	550
356	550
360	550
364	550
366	550
366	548
370	548
372	548
374	548
374	550
374	552
374	554
374	558
374	560
374	564
374	568
374	570
372	572
370	574
366	578
366	580
360	586
356	588
354	592
352	592
350	596
348	596
346	598
344	598
344	602
342	604
340	604
338	606
336	608
334	608
334	612
330	614
328	616
326	618
324	618
324	622
324	624
320	626
318	626
312	628
310	632
306	634
304	634
302	634
300	634
298	634
298	638
296	638
292	638
290	638
288	638
286	638
284	638
282	640
280	640
278	640
278	642
278	644
278	648
280	650
280	654
282	654
284	658
286	660
288	660
288	664
290	666
294	668
294	670
296	670
296	672
300	672
300	674
300	676
304	676
306	678
308	678
310	678
312	678
312	682
312	684
314	684
314	686
316	688
318	688
318	690
318	692
320	692
320	694
318	698
314	700
308	704
306	706
302	710
300	710
300	714
298	716
294	718
292	718
292	722
290	722
288	724
286	726
286	728
286	730
284	732
280	732
280	734
278	734
278	736
276	736
276	738
276	740
274	740
274	742
274	746
272	746
272	748
270	748
270	752
268	752
268	756
266	758
262	760
262	762
260	764
256	768
256	770
252	772
250	776
246	778
246	780
242	782
240	784
240	786
238	786
238	790
236	790
236	792
234	792
234	794
232	796
228	796
228	798
224	798
222	798
220	798
220	802
218	802
216	802
216	804
214	804
212	804
212	806
210	806
208	810
204	810
202	814
200	816
194	818
192	820
188	820
186	824
184	824
184	826
182	826
182	830
180	832
178	832
178	834
178	838
174	838
172	840
172	844
168	844
168	848
166	848
166	850
164	850
164	852
162	852
160	854
160	858
158	860
156	862
154	864
152	864
150	864
150	868
148	870
146	872
146	874
144	876
144	878
142	878
142	880
144	880
146	880
150	880
152	876
156	874
160	874
162	874
164	874
166	872
168	872
170	870
172	870
172	868
174	868
176	868
178	866
180	864
182	862
184	860
186	858
186	856
188	854
192	854
192	852
196	850
198	848
198	846
200	844
202	844
202	840
206	840
208	838
210	838
214	834
216	834
220	832
222	830
226	828
228	826
232	824
236	824
236	822
240	818
242	818
246	818
248	816
252	812
254	812
258	812
260	810
264	810
266	808
268	808
270	808
272	808
274	806
276	806
278	806
280	806
282	806
284	804
288	804
288	802
292	802
294	800
298	800
300	800
304	800
306	798
308	794
310	794
310	792
312	792
312	790
316	790
318	790
320	790
320	788
322	788
324	788
324	786
326	786
326	782
328	782
332	780
334	778
338	776
340	776
346	772
346	770
348	770
350	770
352	770
356	766
358	766
360	766
364	766
368	766
372	766
374	766
378	766
380	770
386	770
388	770
392	774
394	776
394	778
396	780
398	782
398	784
402	788
402	790
402	792
404	794
404	796
408	798
408	802
410	802
410	804
410	806
410	810
410	812
410	816
410	818
410	822
410	824
410	828
410	832
410	834
410	838
410	840
410	842
410	844
410	846
410	848
410	850
410	854
414	856
414	858
414	862
416	862
416	864
416	866
420	866
422	868
424	870
426	870
430	870
430	872
434	872
434	874
436	874
436	876
436	880
438	880
438	884
438	886
438	888
440	888
440	890
440	892
440	896
440	898
440	902
440	904
440	906
440	910
440	912
440	914
440	916
440	918
440	920
440	922
440	924
440	926
442	930
442	934
444	936
444	940
444	942
444	944
446	944
450	944
450	946
452	946
454	948
456	950
456	952
458	952
458	954
462	954
462	956
464	956
464	958
466	958
466	960
468	960
468	964
470	964
472	964
474	964
478	964
482	964
484	964
486	964
486	962
490	962
490	960
492	960
494	958
494	956
494	954
498	950
500	946
504	944
508	938
512	932
512	928
516	926
518	922
518	918
518	920
518	922
518	924
522	924
522	926
522	930
524	930
524	934
524	938
524	940
528	944
530	946
530	948
530	952
530	954
530	958
530	960
532	964
532	966
534	970
536	970
540	974
542	974
542	976
544	976
544	978
546	978
546	980
550	980
550	982
550	984
552	986
552	988
552	990
552	994
552	996
554	996
554	994
554	990
554	986
554	980
554	976
554	972
554	970
554	966
556	966
556	962
558	960
558	958
558	956
558	954
560	952
562	950
562	948
564	946
566	942
568	940
572	940
572	938
572	934
574	934
576	934
578	932
578	930
580	930
582	926
584	926
584	924
586	924
588	924
588	920
590	918
592	918
594	918
596	916
598	916
600	916
602	916
604	916
606	916
608	916
610	916
614	916
616	916
618	916
620	916
622	918
624	918
628	920
630	922
634	924
636	926
638	926
642	930
644	930
644	932
646	934
648	936
650	936
650	938
652	940
654	942
656	942
656	946
660	946
662	948
664	948
664	950
666	954
666	956
670	956
670	958
670	960
672	960
672	964
672	966
674	968
674	970
674	974
674	976
676	976
676	974
676	972
676	970
676	966
676	964
676	962
676	960
676	958
676	956
676	954
674	950
674	948
674	944
674	940
672	936
672	932
670	930
670	928
670	926
670	924
670	922
670	920
670	918
670	916
670	914
670	912
670	910
670	908
670	906
672	904
672	902
672	900
672	898
674	898
674	896
674	894
678	894
678	892
680	892
680	890
680	888
682	888
682	886
682	884
682	882
686	882
686	880
688	880
688	876
690	874
690	872
692	872
692	870
692	868
692	866
692	862
692	860
692	856
692	854
692	852
692	848
692	846
692	842
692	840
692	836
692	834
692	830
692	828
692	826
694	826
694	824
694	822
696	820
698	818
700	816
702	814
702	812
704	810
706	810
706	808
708	808
708	806
710	806
710	804
710	802
710	798
710	796
710	794
714	794
716	790
716	788
720	786
720	784
722	784
722	782
726	780
726	778
730	774
730	772
732	772
732	770
736	770
738	770
740	766
744	764
750	760
752	758
754	754
756	752
756	750
758	750
758	748
760	748
762	746
764	746
766	742
770	742
772	738
776	736
778	734
782	732
782	730
784	728
788	726
790	726
794	724
798	720
806	716
810	714
812	712
816	712
816	710
822	706
826	702
832	700
836	698
838	696
840	696
842	696
842	698
844	700
846	700
846	702
848	702
850	702
852	704
854	704
856	704
858	704
860	704
862	704
862	702
862	700
864	698
864	696
864	694
864	692
864	690
864	688
864	686
864	684
866	684
868	684
868	680
870	680
872	680
874	680
876	680
878	680
880	680
882	684
886	686
888	688
890	688
890	690
894	690
894	692
896	692
896	694
898	694
898	696
902	696
902	698
904	700
904	702
908	706
910	706
910	708
912	708
912	710
912	712
916	714
918	718
920	720
920	722
922	722
924	724
926	724
928	724
928	728
930	728
932	728
934	728
936	728
938	726
940	724
940	722
940	720
940	718
940	716
940	714
940	712
940	708
940	704
938	702
938	700
938	698
938	696
936	692
934	690
934	686
934	684
934	682
932	682
932	680
928	680
928	678
924	674
922	672
922	670
922	668
918	668
918	666
916	666
916	664
912	664
912	660
910	658
910	654
908	652
908	648
906	648
906	646
906	644
906	642
906	640
906	638
906	636
906	632
906	630
906	628
906	626
906	624
906	620
906	616
906	614
906	610
906	608
906	606
906	604
910	600
910	598
910	594
910	592
910	588
912	584
912	582
912	580
912	576
912	574
914	572
918	570
918	566
922	564
922	560
924	558
924	556
924	554
928	554
928	552
928	550
928	548
928	546
930	542
930	536
930	534
930	530
932	526
936	524
936	518
936	516
938	512
940	510
940	506
940	502
942	502
942	500
942	498
944	498
944	496
944	494
946	492
946	488
946	486
948	484
950	482
950	480
952	478
952	476
956	474
956	472
958	472
960	468
964	468
968	464
970	462
972	460
974	458
976	458
978	456
978	454
980	452
982	450
982	448
984	448
986	446
988	446
988	444
990	444
990	442
994	442
994	440
994	438
996	436
998	436
998	434
998	432
1002	432
1002	430
1006	430
1012	430
1020	430
1030	430
1042	430
1048	430
1052	426
1054	426
1056	426
1058	426
1060	424
1064	424
1066	424
1066	422
1068	422
1068	420
1070	420
1072	418
1076	418
1078	418
1078	416
1080	416
1080	414
1084	414
1086	410
1092	404
1098	402
1104	396
1106	392
1110	390
1112	386
1112	384
1114	382
1116	380
1118	380
1120	378
1122	376
1122	372
1124	372
1126	372
1126	370
1128	370
1130	370
1130	366
1132	366
1136	366
1136	364
1140	364
1142	362
1144	362
1146	362
1148	360
1150	360
1150	356
1154	356
1154	354
1156	354
1158	354
1160	354
1160	350
1162	348
1164	348
1166	348
1166	346
1170	346
1172	344
1174	342
1176	342
1178	340
1180	340
1180	336
1182	336
1184	336
1182	336
1180	336
1178	336
1176	336
1174	336
1170	336
1168	336
1164	336
1160	336
1158	336
1154	336
1150	336
1148	336
1146	336
1144	338
1142	338
1140	338
1136	340
1134	340
1130	342
1128	342
1124	342
1122	342
1118	346
1114	346
1110	348
1108	348
1104	350
1102	350
1102	354
1100	354
1098	354
1098	356
1096	356
1094	356
1094	358
1092	358
1090	358
1088	358
1086	358
1084	358
1082	358
1080	358
1076	358
1074	358
1072	358
1070	358
1068	358
1066	358
1064	358
1062	358
1060	358
1060	362
1058	362
1056	362
1054	362
1052	362
1048	362
1044	362
1042	364
1038	364
1036	364
1032	364
1032	366
1028	366
1026	366
1024	366
1022	366
1018	366
1016	366
1014	366
1012	366
1010	366
1010	362
1006	362
1006	360
1004	360
1004	356
1002	356
1000	356
998	354
996	352
996	350
994	350
992	350
988	348
986	348
984	348
984	344
982	344
980	344
978	342
978	338
976	338
976	336
976	334
974	334
974	332
972	332
972	330
968	330
968	328
966	326
964	326
964	324
960	324
958	322
956	322
954	322
954	320
952	320
952	318
948	314
948	312
946	312
946	310
946	308
950	308
952	304
954	304
956	304
958	300
960	298
964	298
966	298
966	294
968	294
968	292
970	292
970	290
974	290
974	288
976	286
976	284
976	282
978	282
982	278
982	276
984	274
986	272
986	270
990	270
990	268
992	268
992	266
992	264
992	262
992	260
992	258
