375.7382	210.9048
374.7144	209.8810
373.6905	208.8572
373.6905	207.8334
372.6667	207.8334
371.6429	207.8334
370.6191	207.8334
368.5715	207.8334
367.5477	207.8334
366.5239	207.8334
364.4763	208.8572
363.4525	209.8810
362.4286	209.8810
361.4048	210.9048
360.3810	210.9048
359.3572	210.9048
358.3334	210.9048
357.3096	210.9048
356.2858	210.9048
355.2620	210.9048
354.2382	210.9048
353.2144	210.9048
352.1905	211.9286
352.1905	212.9524
351.1667	215.0000
351.1667	216.0239
351.1667	217.0477
350.1429	217.0477
350.1429	219.0953
349.1191	219.0953
349.1191	221.1429
349.1191	222.1667
348.0953	223.1905
348.0953	224.2143
348.0953	225.2381
348.0953	226.2619
347.0715	226.2619
344.0001	226.2619
341.9524	226.2619
340.9286	226.2619
339.9048	226.2619
338.8810	226.2619
338.8810	227.2858
337.8572	227.2858
336.8334	228.3096
334.7858	228.3096
333.7620	229.3334
333.7620	230.3572
333.7620	231.3810
333.7620	232.4048
333.7620	233.4286
332.7382	234.4524
332.7382	235.4762
332.7382	236.5000
332.7382	238.5477
332.7382	240.5953
331.7143	240.5953
331.7143	241.6191
331.7143	243.6667
330.6905	245.7143
330.6905	246.7381
330.6905	247.7620
330.6905	248.7858
330.6905	249.8096
330.6905	251.8572
330.6905	252.8810
330.6905	254.9286
330.6905	255.9524
330.6905	256.9762
330.6905	258.0000
328.6429	258.0000
328.6429	259.0239
328.6429	260.0477
328.6429	261.0715
328.6429	262.0953
328.6429	263.1191
328.6429	264.1429
328.6429	265.1667
328.6429	266.1905
327.6191	266.1905
327.6191	268.2381
326.5953	269.2620
326.5953	270.2858
324.5477	270.2858
324.5477	271.3096
324.5477	273.3572
323.5239	273.3572
323.5239	274.3810
323.5239	275.4048
322.5001	276.4286
322.5001	277.4524
322.5001	278.4762
322.5001	279.5001
322.5001	280.5239
322.5001	281.5477
322.5001	282.5715
322.5001	284.6191
322.5001	285.6429
322.5001	287.6905
323.5239	288.7143
324.5477	289.7382
325.5715	290.7620
325.5715	291.7858
326.5953	293.8334
327.6191	294.8572
327.6191	295.8810
327.6191	296.9048
329.6667	297.9286
329.6667	298.9524
329.6667	299.9762
330.6905	301.0001
330.6905	303.0477
332.7382	303.0477
332.7382	304.0715
332.7382	306.1191
332.7382	307.1429
332.7382	309.1905
332.7382	310.2143
332.7382	312.2620
332.7382	313.2858
332.7382	314.3096
332.7382	315.3334
332.7382	316.3572
332.7382	317.3810
332.7382	318.4048
332.7382	319.4286
332.7382	320.4524
332.7382	321.4763
331.7143	321.4763
331.7143	322.5001
331.7143	323.5239
331.7143	324.5477
331.7143	325.5715
331.7143	326.5953
331.7143	327.6191
331.7143	328.6429
331.7143	329.6667
331.7143	330.6905
332.7382	331.7143
332.7382	332.7382
333.7620	333.7620
333.7620	335.8096
334.7858	337.8572
334.7858	338.8810
336.8334	338.8810
336.8334	340.9286
336.8334	341.9524
338.8810	341.9524
338.8810	342.9763
339.9048	342.9763
339.9048	344.0001
340.9286	344.0001
341.9524	345.0239
342.9763	345.0239
342.9763	346.0477
344.0001	347.0715
346.0477	347.0715
347.0715	348.0953
348.0953	348.0953
350.1429	348.0953
352.1905	348.0953
353.2144	348.0953
355.2620	348.0953
356.2858	349.1191
357.3096	349.1191
358.3334	349.1191
359.3572	349.1191
360.3810	349.1191
361.4048	349.1191
361.4048	351.1667
363.4525	351.1667
364.4763	351.1667
365.5001	351.1667
366.5239	351.1667
367.5477	353.2144
368.5715	353.2144
369.5953	353.2144
370.6191	353.2144
371.6429	353.2144
372.6667	353.2144
373.6905	353.2144
374.7144	354.2382
375.7382	354.2382
376.7620	354.2382
377.7858	354.2382
378.8096	354.2382
378.8096	353.2144
379.8334	353.2144
379.8334	352.1905
379.8334	351.1667
379.8334	349.1191
379.8334	347.0715
379.8334	346.0477
379.8334	345.0239
379.8334	344.0001
379.8334	342.9763
381.8810	342.9763
381.8810	340.9286
381.8810	339.9048
381.8810	338.8810
382.9048	338.8810
382.9048	337.8572
383.9286	337.8572
383.9286	336.8334
383.9286	335.8096
385.9763	335.8096
385.9763	334.7858
387.0001	334.7858
387.0001	333.7620
388.0239	333.7620
388.0239	331.7143
389.0477	331.7143
389.0477	330.6905
390.0715	329.6667
390.0715	328.6429
391.0953	328.6429
392.1191	327.6191
393.1429	326.5953
394.1667	325.5715
395.1906	324.5477
396.2144	323.5239
397.2382	323.5239
397.2382	322.5001
398.2620	322.5001
399.2858	322.5001
399.2858	321.4763
400.3096	321.4763
401.3334	321.4763
402.3572	321.4763
404.4048	321.4763
406.4525	321.4763
407.4763	321.4763
408.5001	321.4763
409.5239	320.4524
410.5477	320.4524
410.5477	318.4048
410.5477	317.3810
410.5477	316.3572
412.5953	316.3572
412.5953	315.3334
413.6191	315.3334
414.6429	314.3096
415.6667	314.3096
416.6906	314.3096
417.7144	314.3096
418.7382	314.3096
418.7382	312.2620
419.7620	312.2620
420.7858	311.2382
420.7858	310.2143
421.8096	310.2143
421.8096	309.1905
423.8572	309.1905
423.8572	308.1667
423.8572	307.1429
424.8810	306.1191
424.8810	305.0953
424.8810	304.0715
424.8810	303.0477
424.8810	302.0239
